DIAL_DIGIT_KEY,EVENT_DIRECTION_KEY,SDCA_LOCATION_CODE,TARGET_REGION_DESC,TARGET_COUNTRY_CODE,TARGET_COUNTRY_DESC,LDCA_NAME,SDCA_NAME,LDCC_X_COORD,LDCC_Y_COORD,CDSS_X_COORD,CDSS_Y_COORD,ISO_COUNTRY_CODE,RATE_CALSS,DIAL_DIGIT_DESC,PREFIX_IND,LIST_TYPE_ID_KEY,HOTLIST_IND,TEST_EVENT_IND,EVENT_CATEGORY_KEY,DM_IND,EVENT_TYPE_KEY,LENGTH,PROVIDER_DESC,BU_KEY,NOP_ID_KEY,FORCE_RI_IND,POPULATION_DATE_TIME,UPDATE_DATE_TIME
24912312,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,7,1,-99,,ZAIN || IVR,1,125,9,02/24/2009 11:26:49,
24912313,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,7,1,-99,,ZAIN || IVR,1,125,9,02/24/2009 11:26:49,
24912314,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,7,1,-99,,ZAIN || IVR,1,125,9,02/24/2009 11:26:49,
24912315,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,7,1,-99,,ZAIN || IVR,1,125,9,02/24/2009 11:26:49,
24912401,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,7,1,-99,,ZAIN || IVR,1,125,9,02/24/2009 11:26:49,
24912402,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,7,1,-99,,ZAIN || IVR,1,125,9,02/24/2009 11:26:49,
2491144,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,4,1,-99,,ZAIN || VAS-PREMIUM,1,125,9,02/24/2009 11:26:49,
2491237,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,4,1,-99,,ZAIN || VAS-PREMIUM,1,125,9,02/24/2009 11:26:49,
2491247,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,4,1,-99,,ZAIN || VAS-PREMIUM,1,125,9,02/24/2009 11:26:49,
2491400,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,4,1,-99,,ZAIN || VAS-PREMIUM,1,125,9,02/24/2009 11:26:49,
2491411,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,4,1,-99,,ZAIN || VAS-PREMIUM,1,125,9,02/24/2009 11:26:49,
2491558,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,4,1,-99,,ZAIN || VAS-PREMIUM,1,125,9,02/24/2009 11:26:49,
2491560,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,4,1,-99,,ZAIN || VAS-PREMIUM,1,125,9,02/24/2009 11:26:49,
2491592,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,4,1,-99,,ZAIN || VAS-PREMIUM,1,125,9,02/24/2009 11:26:49,
2491888,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,4,1,-99,,ZAIN || VAS-PREMIUM,1,125,9,02/24/2009 11:26:49,
2491889,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,1,-98,0,0,4,1,-99,,ZAIN || VAS-PREMIUM,1,125,9,02/24/2009 11:26:49,
628681,-99,,UNKNOWN,"6,28,681",INDONESIA - MOBILE SATELL,,,,,,,,,INTERNATIONAL,9,-99,9,9,3,9,-98,,Unknown,1,-99,9,04/28/2008 10:48:43,
B,-98,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,0,-98,0,0,1,0,16,,ZAIN || Voice SMS,1,-98,9,02/18/2009 17:09:53,
1,-99,,UNKNOWN,1,USA,,,,,,,USA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
7,-99,,UNKNOWN,7,RUSSIA,,,,,,,RUS,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
20,-99,,UNKNOWN,20,EGYPT,,,,,,,STP,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
27,-99,,UNKNOWN,27,SOUTH AFRICA,,,,,,,ZAF,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
30,-99,,UNKNOWN,30,GREECE,,,,,,,GRC,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
31,-99,,UNKNOWN,31,NETHERLANDS,,,,,,,NLD,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,394,9,04/28/2008 10:48:22,
32,-99,,UNKNOWN,32,BELGIUM,,,,,,,BEL,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
33,-99,,UNKNOWN,33,FRANCE,,,,,,,FRA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
34,-99,,UNKNOWN,34,SPAIN,,,,,,,ESP,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
36,-99,,UNKNOWN,36,HUNGARY,,,,,,,HUN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
37,-99,,UNKNOWN,37,GERMANY (EAST),,,,,,,DEU,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
38,-99,,UNKNOWN,38,YUGOSLAVIA,,,,,,,YUG,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
39,-99,,UNKNOWN,39,ITALY,,,,,,,ITA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
40,-99,,UNKNOWN,40,ROUMANIA,,,,,,,ROM,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
41,-99,,UNKNOWN,41,SWIZERLAND,,,,,,,CHE,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
43,-99,,UNKNOWN,43,AUSTRIA,,,,,,,AUT,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
44,-99,,UNKNOWN,44,UNITED KINGDOM U.K,,,,,,,GBR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
45,-99,,UNKNOWN,45,DENMARK,,,,,,,DNK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
46,-99,,UNKNOWN,46,SWEDEN,,,,,,,SWE,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
47,-99,,UNKNOWN,47,NORWAY,,,,,,,NOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
48,-99,,UNKNOWN,48,POLAND,,,,,,,POL,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
49,-99,,UNKNOWN,49,GERMANY (WEST),,,,,,,DEU,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
51,-99,,UNKNOWN,51,PERU,,,,,,,PER,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
52,-99,,UNKNOWN,52,MEXICO,,,,,,,MEX,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
53,-99,,UNKNOWN,53,CUBA,,,,,,,CUB,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
54,-99,,UNKNOWN,54,ARGENTINA,,,,,,,ARG,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
55,-99,,UNKNOWN,55,BRAZIL,,,,,,,BRA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
56,-99,,UNKNOWN,56,CHILE,,,,,,,CHL,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
57,-99,,UNKNOWN,57,COLOMBIA,,,,,,,COL,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
58,-99,,UNKNOWN,58,VENEZUELA,,,,,,,VEN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
60,-99,,UNKNOWN,60,MALAYSIA,,,,,,,MYS,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
61,-99,,UNKNOWN,61,AUSTRALIA,,,,,,,AUS,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
62,-99,,UNKNOWN,62,INDONESIA,,,,,,,IDN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
63,-99,,UNKNOWN,63,PHILIPPINES,,,,,,,PHL,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
64,-99,,UNKNOWN,64,NEW ZEALAND,,,,,,,NZL,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
65,-99,,UNKNOWN,65,SINGAPORE,,,,,,,SGP,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
66,-99,,UNKNOWN,66,THAILAND,,,,,,,THA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
73,-99,,UNKNOWN,73,KAZAKHISTAN,,,,,,,KAZ,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
81,-99,,UNKNOWN,81,JAPAN,,,,,,,JPN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
82,-99,,UNKNOWN,82,KOREA (SOUTH),,,,,,,KOR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
84,-99,,UNKNOWN,84,VITNAM,,,,,,,VNM,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:22,
86,-99,,UNKNOWN,86,CHINA,,,,,,,CHN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
90,-99,,UNKNOWN,90,TURKEY,,,,,,,TUR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
91,-99,,UNKNOWN,91,INDIA,,,,,,,IND,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
92,-99,,UNKNOWN,92,PAKISTAN,,,,,,,PAK,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
93,-99,,UNKNOWN,93,AFGHANISTAN,,,,,,,AFG,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
94,-99,,UNKNOWN,94,SRILANKA,,,,,,,LKA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
95,-99,,UNKNOWN,95,MYANMAR,,,,,,,MMR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
98,-99,,UNKNOWN,98,IRAN,,,,,,,IRN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
212,-99,,UNKNOWN,212,MOROCCO,,,,,,,MAR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
213,-99,,UNKNOWN,213,ALGERIA,,,,,,,DZA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
215,-99,,UNKNOWN,215,ALGERIA,,,,,,,DZA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
216,-99,,UNKNOWN,216,TUNISIA,,,,,,,TUN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
218,-99,,UNKNOWN,218,LIBYA,,,,,,,LBY,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
220,-99,,UNKNOWN,220,GAMBIA,,,,,,,GMB,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
221,-99,,UNKNOWN,221,SENEGAL,,,,,,,SEN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
222,-99,,UNKNOWN,222,MAURITANIA,,,,,,,MRT,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
223,-99,,UNKNOWN,223,MALI,,,,,,,MLI,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
224,-99,,UNKNOWN,224,GUINEA REP.,,,,,,,GIN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
225,-99,,UNKNOWN,225,IVORY COAST,,,,,,,CIV,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
226,-99,,UNKNOWN,226,BURKINA FASSO,,,,,,,BFA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
227,-99,,UNKNOWN,227,NIGER,,,,,,,NER,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
228,-99,,UNKNOWN,228,TOGOLESE REP.,,,,,,,TGO,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
229,-99,,UNKNOWN,229,BENIN (DAHOMEY),,,,,,,BEN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
230,-99,,UNKNOWN,230,MAURISTIUS,,,,,,,MUS,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
231,-99,,UNKNOWN,231,LIBERIA,,,,,,,LBR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
232,-99,,UNKNOWN,232,SIERRA LEONE,,,,,,,SLE,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
233,-99,,UNKNOWN,233,GHANA,,,,,,,GHA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
234,-99,,UNKNOWN,234,NIGERIA,,,,,,,NGA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
235,-99,,UNKNOWN,235,CHAD,,,,,,,TCD,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
236,-99,,UNKNOWN,236,CENTRAL AFRICAN RP,,,,,,,CAF,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
237,-99,,UNKNOWN,237,CAMEROON,,,,,,,CMR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
238,-99,,UNKNOWN,238,CAPE VERDE ISL.,,,,,,,CPV,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
239,-99,,UNKNOWN,239,SAO THOME,,,,,,,GNQ,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
240,-99,,UNKNOWN,240,EQUATORIAL GUINEA,,,,,,,SPM,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
241,-99,,UNKNOWN,241,GABON,,,,,,,GAB,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
242,-99,,UNKNOWN,242,CONGO,,,,,,,COG,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
243,-99,,UNKNOWN,243,ZAIRE REP.,,,,,,,COG,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
244,-99,,UNKNOWN,244,ANGOLA,,,,,,,AGO,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
245,-99,,UNKNOWN,245,GUINEA BISSAU,,,,,,,GNB,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
246,-99,,UNKNOWN,246,DIEGO GARCIA,,,,,,,DGA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
247,-99,,UNKNOWN,247,ASCENTION ISL.,,,,,,,ASC,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
248,-99,,UNKNOWN,248,SEYCHELLES,,,,,,,SYC,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
249,-99,,UNKNOWN,249,SUDAN,,,,,,,SDN,,INTERNATIONAL,0,-98,0,0,-99,0,-99,,Domestic,1,-99,9,04/28/2008 10:48:23,
250,-99,,UNKNOWN,250,RWANDA,,,,,,,RWA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
251,-99,,UNKNOWN,251,ETHIOPIA,,,,,,,ETH,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
252,-99,,UNKNOWN,252,SOMALIA,,,,,,,SOM,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
253,-99,,UNKNOWN,253,DJIBOUTI,,,,,,,DJI,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
254,-99,,UNKNOWN,254,KENYA,,,,,,,KEN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
255,-99,,UNKNOWN,255,TANZANIA,,,,,,,TZA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
256,-99,,UNKNOWN,256,UGANDA,,,,,,,UGA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
257,-99,,UNKNOWN,257,BURUNDI,,,,,,,BDI,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
258,-99,,UNKNOWN,258,MOZAMBIQUE,,,,,,,MOZ,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
260,-99,,UNKNOWN,260,ZAMBIA,,,,,,,ZMB,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
261,-99,,UNKNOWN,261,MADAGASKAR,,,,,,,MDG,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
262,-99,,UNKNOWN,262,REUNION,,,,,,,REU,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
263,-99,,UNKNOWN,263,ZIMBZBWE,,,,,,,ZWE,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
264,-99,,UNKNOWN,264,NAMIBIA,,,,,,,NAM,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
265,-99,,UNKNOWN,265,MALAWI,,,,,,,MWI,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
266,-99,,UNKNOWN,266,LESOTHO,,,,,,,LSO,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
267,-99,,UNKNOWN,267,BOTSWANA,,,,,,,BWA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
268,-99,,UNKNOWN,268,SWAZILAND,,,,,,,SWZ,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
269,-99,,UNKNOWN,269,MAYOTTE,,,,,,,COM,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
288,-99,,UNKNOWN,288,ATT (USA-DIR),,,,,,,???,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
290,-99,,UNKNOWN,290,ST. HELENA,,,,,,,SHN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
291,-99,,UNKNOWN,291,ERITREA,,,,,,,ERI,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
297,-99,,UNKNOWN,297,ARUBA,,,,,,,ABW,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
298,-99,,UNKNOWN,298,FAROE ISL.,,,,,,,FRO,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
299,-99,,UNKNOWN,299,GREEN LAND,,,,,,,GRL,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
345,-99,,UNKNOWN,345,MELILLA,,,,,,,ESP,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
350,-99,,UNKNOWN,350,GIBRALTAR,,,,,,,GIB,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
351,-99,,UNKNOWN,351,PORTAGAL,,,,,,,PRT,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
352,-99,,UNKNOWN,352,LUXEMBOURG,,,,,,,LUX,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
353,-99,,UNKNOWN,353,REP. OF IRELAND,,,,,,,IRL,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
354,-99,,UNKNOWN,354,ICELAND,,,,,,,ISL,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
355,-99,,UNKNOWN,355,ALBANIA,,,,,,,ALB,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
356,-99,,UNKNOWN,356,MALTA,,,,,,,MLT,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
357,-99,,UNKNOWN,357,CYPRUS,,,,,,,CYP,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
358,-99,,UNKNOWN,358,FINLAND,,,,,,,FIN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
359,-99,,UNKNOWN,359,BULGARIA,,,,,,,BGR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
370,-99,,UNKNOWN,370,LITHUANIA,,,,,,,LTU,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
371,-99,,UNKNOWN,371,LATIVIA,,,,,,,LVA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
372,-99,,UNKNOWN,372,ESTONIA,,,,,,,EST,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
373,-99,,UNKNOWN,373,MOLDOVA,,,,,,,MDA,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
374,-99,,UNKNOWN,374,ARMANIA,,,,,,,ARM,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
375,-99,,UNKNOWN,375,BELARUS,,,,,,,BLR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,134,9,04/28/2008 10:48:23,
376,-99,,UNKNOWN,376,ANDORRA,,,,,,,AND,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
377,-99,,UNKNOWN,377,MONACO,,,,,,,MCO,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
378,-99,,UNKNOWN,378,SAN MARINO,,,,,,,SMR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
379,-99,,UNKNOWN,379,HOLY SEE (VATICAN CITY ST,,,,,,,MNE,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
380,-99,,UNKNOWN,380,UKRAINE,,,,,,,UKR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
381,-99,,UNKNOWN,381,FED. REP. OF YUGOS,,,,,,,YUG,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
382,-99,,UNKNOWN,382,MONTENEGRO,,,,,,,GBR,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
385,-99,,UNKNOWN,385,CROATIA,,,,,,,HRV,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
386,-99,,UNKNOWN,386,SLOVENIA,,,,,,,SVN,,INTERNATIONAL,0,-98,0,0,3,0,-99,,Unknown,1,-99,9,04/28/2008 10:48:23,
